Manuscript date|First main dir|Second main dir|The rest of main dirs|Filename|Use count (%)
2012|texmf-dist|tex|latex/minitoc|japanese2.mlo|0.001
2015|texmf-dist|fonts|type1/public/mnsymbol|MnSymbol-Bold8.pfb|0.001
2015|texmf-dist|tex|latex/mdwtools|mTTenc.def|0.001
2011|texmf-dist|fonts|type1/public/fourier|fourier-mlit.pfb|0.001
2015|texmf-dist|fonts|vf/public/mathpazo|zplmb7y.vf|0.001
2014|texmf-dist|tex|latex/minitoc|letton2.mld|0.001
2014|texmf-dist|doc|latex/disser/templates/candidate|defs.tex|0.001
2014|texmf-dist|tex|latex/minitoc|swahili.mld|0.001
2015|texmf-dist|tex|latex/pst-knot|pst-knot.sty|0.001
2010|texmf-dist|tex|generic/pgf/frontendlayer/tikz/libraries|tikzlibrarydecorations.fractals.code.tex|0.001
2010|texmf-dist|tex|latex/oberdiek|ix-alias.def|0.001
2016|texmf-dist|tex|latex/pgf/compatibility|pgfautomata.sty|0.001
2012|texmf-dist|tex|latex/txfonts|ts1txtt.fd|0.001
2012|texmf-dist|tex|latex/altfont|psfont.sty|0.001
2012|texmf-dist|fonts|type1/urw/ncntrsbk|uncr8a.pfb|0.001
2011|texmf-dist|tex|latex/cjkpunct|CJKpunct.sty|0.001
2011|texmf-dist|fonts|vf/adobe/times|ptmri8c.vf|0.001
2010|texmf-dist|tex|latex/bbm-macros|ubbmtt.fd|0.001
2012|texmf-dist|tex|latex/changepage|changepage.sty|0.001
2013|texmf-dist|tex|plain/rsfs|scrload.tex|0.001
2010|texmf-dist|tex|latex/pst-vue3d|pst-vue3d.sty|0.001
2010|texmf-dist|tex|latex/tensor|tensor.sty|0.001
2010|texmf-dist|tex|latex/pxfonts|ot1pxss.fd|0.001
2016|texmf-dist|fonts|tfm/public/feyn|feyntext10.tfm|0.001
2017|texmf-dist|tex|latex/newtx|t1ntxrx.fd|0.001
2012|texmf-dist|tex|latex/base|ascii.def|0.001
2014|texmf-dist|fonts|vf/adobe/palatino|pplrc9d.vf|0.001
2016|texmf-dist|tex|latex/tex-gyre|t1qpl.fd|0.001
2012|tex|context|user|cont-sys.tex|0.001
2014|texmf-dist|tex|latex/stix|ls2stix.fd|0.001
2014|texmf-dist|tex|latex/tkz-berge|tkz-arith.sty|0.001
2016|texmf-dist|fonts|type1/public/hfbright|hfbrbs8.pfb|0.001
2015|texmf-dist|fonts|vf/public/ae|aessi10.vf|0.001
2016|texmf-dist|tex|latex/mltex|lo1enc.def|0.001
2011|texmf-dist|tex|latex/minitoc|galician.mld|0.001
2017|texmf-dist|fonts|enc/dvips/lm|lm-mathsy.enc|0.001
2014|texmf-dist|fonts|tfm/public/pl|plsy10.tfm|0.001
2015|texmf-dist|fonts|tfm/jknappen/ec|tcss0800.tfm|0.001
2014|texmf-dist|tex|latex/latex-make|figlatex.sty|0.001
2015|texmf-dist|tex|latex/gincltex|gincltex.sty|0.001
2015|texmf-dist|tex|latex/minitoc|latin2.mld|0.001
2014|texmf-dist|tex|latex/minitoc|galician.mld|0.001
2017|texmf-dist|tex|latex/shadethm|shadethm.sty|0.001
2015|texmf-dist|doc|latex/sugconf|SUGI-paper-example.txt|0.001
2010|texmf-dist|tex|latex/kluwer|klunote.sty|0.001
2016|texmf-dist|tex|latex/boondox|BOONDOX-frak.sty|0.001
2011|texmf-dist|tex|generic/hyph-utf8/patterns/tex|hyph-de-1901.tex|0.001
2015|texmf-dist|fonts|tfm/jknappen/ec|tcbx0900.tfm|0.001
2016|texmf-dist|fonts|type1/public/bera|fvsro8a.pfb|0.001
2011|texmf-dist|doc|latex/eskdx/test|general.tex|0.001
2016|texmf-dist|fonts|tfm/public/mnsymbol|MnSymbolS-Bold8.tfm|0.001
2015|texmf-dist|tex|latex/beamer|beamerbaserequires.sty|0.001
2010|texmf-dist|tex|generic/pgf/libraries/decorations|pgflibrarydecorations.shapes.code.tex|0.001
2016|texmf-dist|tex|latex/fge|Ufgeit.fd|0.001
2012|texmf-dist|tex|latex/kluwer|klunote.sty|0.001
2010|texmf-dist|doc|latex/edmac|features.tex|0.001
2014|texmf-dist|tex|generic/babel-polish|polish.ldf|0.001
2013|texmf-dist|tex|latex/pst-text|pst-char.sty|0.001
2011|texmf-dist|doc|latex/paper|testp.tex|0.001
2013|texmf-dist|tex|latex/tools|.tex|0.001
2016|texmf-dist|fonts|vf/public/fourier|futbi8t.vf|0.001
2015|texmf-dist|tex|latex/minitoc|lowersorbian.mld|0.001
2016|texmf-dist|tex|latex/frankenstein|slemph.sty|0.001
2010|texmf-dist|fonts|tfm/public/lm|rm-lmri12.tfm|0.001
2015|texmf-dist|fonts|type1/public/wasy|wasy7.pfb|0.001
2017|texmf-dist|tex|latex/lm|ot1lmtt.fd|0.001
2015|texmf-dist|tex|luatex/luaotfload|luaotfload-colors.lua|0.001
2012|texmf-dist|fonts|tfm/public/mnsymbol|MnSymbolF-Bold6.tfm|0.001
2010|texmf-dist|tex|latex/bez123|multiply.sty|0.001
2010|texmf-dist|fonts|tfm/adobe/courier|pcrb8c.tfm|0.001
2013|texmf-dist|tex|latex/pictex2|pictex2.sty|0.001
2015|texmf-dist|tex|latex/stix|ls2stixex.fd|0.001
2015|texmf-dist|tex|latex/beamer|beamerbaseoptions.sty|0.001
2012|texmf-dist|fonts|tfm/public/amsfonts/cyrillic|wncyi8.tfm|0.001
2012|texmf-dist|fonts|tfm/public/mathdesign/mdbch|md-chr7t.tfm|0.001
2016|texmf-dist|source|platex/base|plnews07.tex|0.001
2017|texmf-dist|fonts|type1/public/lm|lmmi6.pfb|0.001
2016|texmf-dist|tex|latex/classicthesis|classicthesis.sty|0.001
2015|texmf-dist|tex|generic/pgf/libraries|pgflibrarylindenmayersystems.code.tex|0.001
2012|texmf-dist|tex|latex/concmath|omxccex.fd|0.001
2012|texmf-dist|tex|latex/nag|nag-orthodox.cfg|0.001
2012|texmf-dist|doc|latex/bardiag/figs|examp6.tex|0.001
2014|texmf-dist|tex|latex/subfiles|subfiles.sty|0.001
2016|texmf-dist|fonts|tfm/adobe/palatino|zppler7t.tfm|0.001
2011|texmf-dist|tex|latex/unitsdef|molabbrv.cfg|0.001
2014|texmf-dist|tex|latex/anyfontsize|anyfontsize.sty|0.001
2015|texmf-dist|doc|latex/thuthesis/example/data|chap01.tex|0.001
2010|texmf-dist|tex|latex/mathdesign/mdput|ot1mdput.fd|0.001
2010|texmf-dist|tex|latex/cjk/texinput/GB|c10gbsn.fd|0.001
2015|texmf-dist|tex|latex/minitoc|indonesian.mld|0.001
2013|texmf-dist|doc|fonts/arev|prosper-text.tex|0.001
2011|texmf-dist|fonts|tfm/public/shuffle|shuffle10.tfm|0.001
2010|texmf-dist|fonts|tfm/public/mnsymbol|MnSymbolD9.tfm|0.001
2014|texmf-dist|fonts|enc/dvips/inconsolata|fi4-ec.enc|0.001
2011|texmf-dist|tex|latex/minitoc|indonesian.mld|0.001
2015|texmf-dist|fonts|tfm/public/libertine|LinLibertineMT-tlf-ot1.tfm|0.001
2015|texmf-dist|tex|latex/xytree|xytree.sty|0.001
2011|texmf-dist|tex|latex/minitoc|hungarian.mld|0.001
2016|texmf-dist|tex|generic/pst-slpe|pst-slpe.tex|0.001
2013|texmf-dist|tex|latex/fge|Ufgeit.fd|0.001
2016|texmf-dist|tex|latex/footnotebackref|footnotebackref.sty|0.001
2012|texmf-dist|tex|latex/lineno|edtable.sty|0.001
2016|texmf-dist|tex|latex/txfonts|omltxr.fd|0.001
2014|texmf-dist|fonts|tfm/public/feyn|feyn10.tfm|0.001
2015|texmf-dist|fonts|tfm/public/pslatex|pcrr8tn.tfm|0.001
2015|texmf-dist|doc|latex/scalerel|scalerel.tex|0.001
2016|texmf-dist|tex|latex/rsfso|ursfso.fd|0.001
2012|texmf-dist|tex|latex/cmap|ot1.cmap|0.001
2016|texmf-dist|fonts|tfm/public/mflogo|logobf10.tfm|0.001
2015|texmf-dist|tex|latex/stix|ls2stixcal.fd|0.001
2010|texmf-dist|doc|latex/pgfplots|pgfplots.reference.alignment.tex|0.001
2017|texmf-dist|tex|latex/thmtools|thm-restate.sty|0.001
2012|texmf-dist|fonts|vf/bitstrea/charter|bchri8t.vf|0.001
2011|texmf-dist|tex|generic/pst-vue3d|pst-vue3d.tex|0.001
2014|texmf-dist|fonts|vf/bitstrea/charter|bchri8t.vf|0.001
2011|texmf-dist|tex|latex/minitoc|bulgarianb.mld|0.001
2012|texmf-dist|tex|latex/minitoc|malayalam-b.mld|0.001
2014|texmf-dist|tex|latex/datenumber|datenumberUSenglish.ldf|0.001
2012|texmf-dist|tex|latex/psnfss|ot1pplj.fd|0.001
2015|texmf-dist|fonts|tfm/public/sansmathaccent|mathkerncmssi10.tfm|0.001
2017|texmf-dist|tex|latex/pxfonts|pxfonts.sty|0.001
2012|texmf-dist|fonts|tfm/public/cmll|cmllr5.tfm|0.001
2014|texmf-dist|tex|latex/graphics|pctex32.def|0.001
2017|texmf-dist|tex|latex/shadow|shadow.sty|0.001
2012|texmf-dist|fonts|type1/public/lm|lmri9.pfb|0.001
2012|texmf-dist|tex|latex/attachfile|attachfile.sty|0.001
2016|texmf-dist|fonts|tfm/public/tex-gyre|rm-qtmr.tfm|0.001
2015|texmf-dist|tex|latex/beamer/translator/dicts/translator-numbers-dictionary|translator-numbers-dictionary-English.dict|0.001
2010|texmf-dist|fonts|tfm/public/mnsymbol|MnSymbolF5.tfm|0.001
2015|texmf-dist|tex|latex/minitoc|hangul2.mld|0.001
2012|texmf-dist|tex|latex/minitoc|french.mld|0.001
2016|texmf-dist|tex|latex/datenumber|datenumberUSenglish.ldf|0.001
2016|texmf-dist|fonts|tfm/public/tipa|tipasl10.tfm|0.001
2014|texmf-dist|tex|latex/minitoc|japanese3.mld|0.001
2012|texmf-dist|fonts|vf/public/fourier|futmii.vf|0.001
2014|texmf-dist|fonts|tfm/public/xcharter|XCharter-Italic-tlf-t1.tfm|0.001
2012|texmf-dist|tex|latex/fp|defpattern.sty|0.001
2012|texmf-dist|fonts|tfm/adobe/times|ptmr.tfm|0.001
2014|texmf-dist|tex|generic/pgfornament/vectorian|vectorian87.pgf|0.001
2010|texmf-dist|fonts|tfm/mathdesign/mdbch|mdbchrma.tfm|0.001
2015|texmf-dist|tex|latex/minitoc|spanish4.mld|0.001
2010|texmf-dist|tex|latex/microtype|letterspace.sty|0.001
2013|texmf-dist|fonts|tfm/public/omega|omsegr.tfm|0.001
2013|texmf-dist|tex|latex/sauerj|optparams.sty|0.001
2010|texmf-dist|tex|latex/psnfss|omszpple.fd|0.001
2011|texmf-dist|tex|latex/cellspace|cellspace.sty|0.001
2013|texmf-dist|tex|latex/beamer/themes/color|beamercolorthemedefault.sty|0.001
2015|texmf-dist|tex|latex/minitoc|japanese2.mld|0.001
2015|texmf-dist|tex|latex/cmtiup|cmtiup.sty|0.001
2015|texmf-dist|doc|generic/dratex|Examples.tex|0.001
2012|texmf-dist|tex|latex/base|bk10.clo|0.001
2011|texmf-dist|tex|latex/cmbright|omscmbrs.fd|0.001
2014|texmf-dist|tex|latex/bchart|bchart.sty|0.001
2017|texmf-dist|tex|latex/pinlabel|pinlabel.sty|0.001
2010|texmf-dist|doc|generic/dratex|Examples.tex|0.001
2011|texmf-dist|tex|latex/minitoc|russian-lhcyrkoi.mld|0.001
2015|texmf-dist|fonts|tfm/public/kpfonts|jkpbn7t.tfm|0.001
2011|texmf-dist|fonts|tfm/adobe/palatino|pplbc8t.tfm|0.001
2011|texmf-dist|tex|latex/minitoc|russian-cca.mld|0.001
2015|texmf-dist|fonts|tfm/public/mflogo|logosl10.tfm|0.001
2014|texmf-dist|source|latex/pstool|pstool.tex|0.001
2011|texmf-dist|tex|latex/minitoc|malayalam-keli.mld|0.001
2015|texmf-dist|tex|latex/beamer/art|beamericonbook.20.eps|0.001
2015|texmf-dist|tex|latex/minitoc|slovak.mld|0.001
2015|texmf-dist|fonts|tfm/public/cmtiup|cmtiup10.tfm|0.001
2011|texmf-dist|tex|latex/minitoc|austrian.mld|0.001
2012|texmf-dist|fonts|type1/public/cm-super|sfbi1440.pfb|0.001
2013|texmf-dist|fonts|tfm/adobe/palatino|pplbi9e.tfm|0.001
2016|texmf-dist|fonts|tfm/public/newtx|t1xij.tfm|0.001
2013|texmf-dist|doc|pdftex/manual/samplepdf|supp-pdf.tex|0.001
2014|texmf-dist|tex|latex/minitoc|mongol.mld|0.001
2015|texmf-dist|fonts|tfm/public/txfonts|rtxbsc.tfm|0.001
2013|texmf-dist|doc|latex/gatech-thesis/julesverne/basic|jules-verne-chapter4.tex|0.001
2016|texmf-dist|fonts|tfm/public/tipa|tipa10.tfm|0.001
2012|texmf-dist|fonts|tfm/public/fourier|fourier-alt-bold.tfm|0.001
2012|texmf-dist|fonts|tfm/public/frcursive|frcr11.tfm|0.001
2015|texmf-dist|tex|latex/minitoc|spanish2.mld|0.001
2015|texmf-dist|fonts|tfm/ptex-fonts/ascgrp|ascgrp.tfm|0.001
2014|texmf-dist|fonts|tfm/public/feyn|feyntext11.tfm|0.001
2015|texmf-dist|tex|latex/libertine|T1LinuxLibertineT-TLF.fd|0.001
2012|texmf-dist|fonts|type1/public/cm-super|sfss0800.pfb|0.001
2012|texmf-dist|tex|latex/minitoc|hebrew2.mld|0.001
2017|texmf-dist|fonts|tfm/jknappen/ec|ecbx2074.tfm|0.001
2013|texmf-dist|tex|luatex/luatextra|luatextra.sty|0.001
2012|texmf-dist|tex|latex/egameps|egameps.sty|0.001
2015|texmf-dist|fonts|tfm/public/stix|t1-stixgeneral-italic.tfm|0.001
2011|texmf-dist|fonts|type1/public/amsfonts/cm|cmssdc10.pfb|0.001
2017|texmf-dist|tex|latex/calrsfs|OMSrsfs.fd|0.001
2017|texmf-dist|tex|latex/changes|changes.sty|0.001
2014|texmf-dist|doc|context/sources/general/manuals/languages|languages-introduction.tex|0.001
2011|texmf-dist|tex|latex/minitoc|farsi3.mld|0.001
2014|texmf-dist|tex|latex/ntgclass|ntg10.clo|0.001
2015|texmf-dist|fonts|tfm/public/mathdesign/mdput|md-utr7y.tfm|0.001
2015|texmf-dist|doc|generic/pst-spirograph/animation|anim1.tex|0.001
2010|texmf-dist|tex|latex/fp|defpattern.sty|0.001
2012|texmf-dist|fonts|tfm/jknappen/ec|ecsi0800.tfm|0.001
2013|texmf-dist|fonts|tfm/adobe/helvetic|phvbo8t.tfm|0.001
2015|texmf-dist|fonts|tfm/zhmetrics/gbksong|gbksong30.tfm|0.001
2012|texmf-dist|fonts|vf/public/ae|aett10.vf|0.001
2013|texmf-dist|tex|latex/vntex|vietnam.sty|0.001
2011|texmf-dist|tex|latex/minitoc|latvian.mld|0.001
2015|texmf-dist|tex|latex/minitoc|russian-cca1.mld|0.001
2014|texmf-dist|tex|latex/minitoc|bahasa.mld|0.001
2013|texmf-dist|tex|latex/arev|uzavm.fd|0.001
2015|texmf-dist|fonts|tfm/public/wsuipa|wsuipa8.tfm|0.001
2014|texmf-dist|tex|latex/minitoc|japanese6.mld|0.001
2011|texmf-dist|tex|latex/minitoc|chinese1.mld|0.001
2015|texmf-dist|tex|latex/oberdiek|accsupp.sty|0.001
2013|texmf-dist|doc|latex/guide-to-latex/exercises/chap3|exer3-8b.tex|0.001
2010|texmf-dist|fonts|vf/adobe/palatino|pplbi7t.vf|0.001
2013|texmf-dist|doc|latex/beamer/doc|beamerug-solutions.tex|0.001
2014|texmf-dist|tex|latex/cmap|t1.cmap|0.001
2014|texmf-dist|tex|latex/datenumber|datenumber.sty|0.001
2013|texmf-dist|tex|generic/hyph-utf8/patterns/tex|hyph-fr.tex|0.001
2013|texmf-dist|fonts|type1/public/cm-super|sfxc1000.pfb|0.001
2013|texmf|doc|texlive/texlive-common/examples|ex6b.tex|0.001
2016|texmf-dist|tex|luatex/luatexbase|luatexbase-regs.sty|0.001
2013|texmf-dist|tex|latex/arabtex|abjad.sty|0.001
2016|texmf-dist|fonts|tfm/adobe/bookman|pbklc7t.tfm|0.001
2012|texmf-dist|fonts|tfm/jknappen/ec|tcbx0500.tfm|0.001
2013|texmf-dist|tex|latex/cyrillic|x2cmr.fd|0.001
2016|texmf-dist|fonts|type1/public/stix|stix-mathit.pfb|0.001
2013|texmf-dist|doc|fonts/malayalam/article|mmfuture.tex|0.001
2012|texmf-dist|tex|latex/biblatex/bbx|authoryear.bbx|0.001
2011|texmf-dist|fonts|tfm/public/mnsymbol|MnSymbolE9.tfm|0.001
2012|texmf-dist|fonts|vf/bitstrea/charter|bchb8t.vf|0.001
2014|texmf-dist|tex|generic/pgf/frontendlayer/tikz/libraries/graphs|tikzlibrarygraphs.code.tex|0.001
2010|texmf-dist|fonts|tfm/adobe/times|ptmbo8r.tfm|0.001
2010|texmf-dist|fonts|tfm/adobe/ncntrsbk|pncb8t.tfm|0.001
2012|texmf-dist|fonts|type1/public/mnsymbol|MnSymbol10.pfb|0.001
2017|texmf-dist|tex|luatex/luaotfload|luaotfload-features.lua|0.001
2015|texmf-dist|tex|luatex/luaotfload|luaotfload-log.lua|0.001
2016|texmf-dist|tex|latex/polski|polski.sty|0.001
2012|texmf-dist|fonts|tfm/public/mathdesign/mdbch|mdbchbmb.tfm|0.001
2013|texmf-dist|fonts|type1/public/fpl|fplbj8a.pfb|0.001
2016|texmf-dist|tex|latex/beamer|beamerbaserequires.sty|0.001
2017|texmf-dist|tex|latex/curves|curves.sty|0.001
2010|texmf-dist|fonts|tfm/jknappen/ec|tcbx0900.tfm|0.001
2013|texmf-dist|fonts|tfm/public/mnsymbol|MnSymbolB-Bold9.tfm|0.001
2016|texmf-dist|tex|latex/tikz-inet|tikz-inet.sty|0.001
2015|texmf-dist|fonts|tfm/public/libertine|LinLibertineT-tlf-ts1--base.tfm|0.001
2010|texmf-dist|fonts|tfm/public/lm|t5-lmbx12.tfm|0.001
2017|texmf-dist|tex|luatex/luaotfload|luaotfload-loaders.lua|0.001
2013|texmf-dist|fonts|tfm/bitstrea/charter|bchbi8r.tfm|0.001
2010|texmf-dist|tex|latex/doublestroke|Udsss.fd|0.001
2016|texmf-dist|fonts|tfm/public/mathdesign/mdput|md-utr8t.tfm|0.001
2010|texmf-dist|doc|latex/eskdx/test|numbering.tex|0.001
2015|texmf-dist|tex|context/third/mathsets|t-mathsets.tex|0.001
2010|texmf-dist|fonts|tfm/mathdesign/mdugm|mdugmr8t.tfm|0.001
2014|texmf-dist|tex|latex/minitoc|arabi.mld|0.001
2012|texmf-dist|tex|latex/minitoc|spanish4.mld|0.001
2010|texmf-dist|tex|latex/easy|easyeqn.sty|0.001
2016|texmf-dist|fonts|type1/public/pl|plr7.pfb|0.001
2011|texmf-dist|tex|latex/minitoc|french1.mld|0.001
2010|texmf-dist|tex|latex/lineno|fnlineno.sty|0.001
2017|texmf-dist|tex|latex/biblatex|blx-compat.def|0.001
2017|texmf-dist|doc|latex/arsclassica/FrontBackMatter|Acknowledgements.tex|0.001
2014|texmf-dist|tex|latex/l3experimental/l3str|l3tl-build.sty|0.001
2013|texmf-dist|doc|latex/guide-to-latex/exercises/chap3|exer3-7a.tex|0.001
2015|texmf-dist|fonts|tfm/public/ae|aesl8.tfm|0.001
2014|texmf-dist|fonts|tfm/public/mflogo|logo9.tfm|0.001
2015|texmf-var|luatex-cache|generic/fonts/otf|dejavuserif.lua|0.001
2017|texmf-dist|fonts|tfm/jknappen/ec|ecss1728.tfm|0.001
2012|texmf-dist|tex|latex/mdwtools|mathenv.sty|0.001
2017|texmf-dist|tex|generic/pgf/frontendlayer/tikz/libraries|tikzlibrarysnakes.code.tex|0.001
2016|texmf-dist|fonts|tfm/public/cmbright|cmbrsy9.tfm|0.001
2014|texmf-dist|fonts|vf/adobe/palatino|pplrc9e.vf|0.001
2012|texmf-dist|tex|latex/minitoc|mongol.mld|0.001
2016|texmf-dist|tex|latex/footnpag|footnpag.sty|0.001
2016|texmf-dist|tex|latex/zhnumber|zhnumber.sty|0.001
2010|texmf-dist|tex|latex/base|decmulti.def|0.001
2013|texmf-dist|tex|latex/carlisle|plain.sty|0.001
2012|texmf-dist|tex|generic/pgf/libraries|pgflibrarydecorations.text.code.tex|0.001
2014|texmf-dist|tex|latex/pdfscreen|pdfscreen.sty|0.001
2015|texmf-dist|tex|generic/pgf/frontendlayer/tikz/libraries|tikzlibraryshapes.gates.logic.IEC.code.tex|0.001
2011|texmf-dist|fonts|tfm/public/pl|plmi12.tfm|0.001
2016|texmf-dist|tex|latex/ctex/config|ctex-name-gbk.cfg|0.001
2015|texmf-dist|tex|latex/minitoc|arabi.mld|0.001
2014|texmf-dist|fonts|tfm/public/lm|rm-lmtti10.tfm|0.001
2010|texmf-dist|tex|latex/fp|fp-random.sty|0.001
2011|texmf-dist|tex|latex/minitoc|ethiopia.mld|0.001
2013|texmf-dist|fonts|tfm/public/cmll|cmllr12.tfm|0.001
2011|texmf-dist|tex|latex/latex-make|figlatex.cfg|0.001
2012|texmf-dist|tex|latex/unitsdef|ampabbrv.cfg|0.001
2011|texmf-dist|fonts|tfm/public/cs|csbx7.tfm|0.001
2012|texmf-dist|tex|latex/minitoc|indonesian.mld|0.001
2013|texmf-dist|tex|latex/cmbright|omscmbrs.fd|0.001
2015|texmf-dist|tex|luatex/luaotfload|luaotfload.sty|0.001
2015|texmf-dist|fonts|tfm/public/ae|aessi8.tfm|0.001
2016|texmf-dist|tex|latex/frankenstein|titles.cfg|0.001
2014|texmf-dist|tex|latex/pgf/basiclayer|pgfbaseshapes.sty|0.001
2015|texmf-dist|fonts|tfm/public/stix|stix-mathcal-bold.tfm|0.001
2016|texmf-dist|tex|latex/memoir|memhfixc.sty|0.001
2017|texmf-dist|fonts|tfm/public/mnsymbol|MnSymbolF12.tfm|0.001
2010|texmf-dist|fonts|type1/public/cm-super|sfrm0500.pfb|0.001
2014|texmf-dist|fonts|tfm/arphic/gbsnlp|gbsnlp12.tfm|0.001
2016|texmf-dist|tex|generic/pgfplots/libs|tikzlibrarypgfplots.units.code.tex|0.001
2016|texmf-dist|source|support/texdef|texdef.tex|0.001
2016|texmf-dist|fonts|tfm/public/amsfonts/symbols|msam9.tfm|0.001
2012|texmf-dist|fonts|type1/public/amsfonts/cm|cmssi12.pfb|0.001
2013|texmf-dist|doc|bibtex/abstyles|docmac.tex|0.001
2015|texmf-dist|fonts|tfm/public/libertine|LinLibertineTB-tlf-ot1.tfm|0.001
2016|texmf-dist|tex|generic/pgfplots/libs|tikzlibrarypgfplots.decorations.softclip.code.tex|0.001
2015|texmf-dist|doc|latex/grid|grid.tex|0.001
2014|texmf-dist|tex|latex/minitoc|canadien.mld|0.001
2014|texmf-dist|fonts|tfm/public/kpfonts|jkpmit7c.tfm|0.001
2010|texmf-dist|fonts|tfm/public/mnsymbol|MnSymbolE5.tfm|0.001
2012|texmf-dist|tex|latex/unitsdef|unitsdef.sty|0.001
2014|texmf-dist|tex|latex/mdwtools|mTTenc.def|0.001
2011|texmf-dist|fonts|tfm/public/fourier|futb8r.tfm|0.001
2010|texmf-dist|fonts|tfm/public/cbfonts|grmn0700.tfm|0.001
2011|texmf-dist|tex|latex/polski|polski.sty|0.001
2014|texmf-dist|fonts|tfm/public/txfonts|t1xbss.tfm|0.001
2015|texmf-var|luatex-cache|generic/fonts/otf|lmroman6-regular.lua|0.001
2014|texmf-dist|fonts|tfm/public/pl|plsy8.tfm|0.001
2012|texmf-dist|fonts|vf/public/ae|aesl10.vf|0.001
2015|texmf-dist|fonts|vf/adobe/palatino|pplro8t.vf|0.001
2014|texmf-dist|fonts|type1/public/cm-super|sfsl1200.pfb|0.001
2011|texmf-dist|tex|latex/shadow|shadow.sty|0.001
2016|texmf-dist|fonts|tfm/public/stix|stix-mathcal-bold.tfm|0.001
2016|texmf-dist|tex|latex/combine|combine.cls|0.001
2016|texmf-dist|doc|latex/feupphdteses|Chapter3.tex|0.001
2016|texmf-dist|tex|latex/paper|paper.cls|0.001
2010|texmf-dist|doc|fonts/semaphor|test-context.tex|0.001
2013|texmf-dist|fonts|tfm/public/ae|aess10.tfm|0.001
2012|texmf-dist|fonts|tfm/adobe/palatino|pplrc8r.tfm|0.001
2010|texmf-dist|tex|latex/SIunits|binary.sty|0.001
2013|texmf-dist|tex|generic/pgf/frontendlayer/tikz/libraries|tikzlibraryshapes.gates.logic.US.code.tex|0.001
2016|texmf-dist|tex|latex/verbdef|verbdef.sty|0.001
2014|texmf-dist|tex|latex/inconsolata|t1zi4.fd|0.001
2013|texmf-dist|tex|generic/pgf/modules|pgfmoduleparser.code.tex|0.001
2011|texmf-dist|doc|generic/FAQ-en|faq-backgrnd.tex|0.001
2016|texmf-dist|tex|latex/metalogo|metalogo.sty|0.001
2017|texmf-dist|tex|latex/oberdiek|twoopt.sty|0.001
2013|texmf-dist|fonts|type1/public/wasy2-ps|wasy8.pfb|0.001
2010|texmf-dist|fonts|tfm/adobe/bookman|pbkli8t.tfm|0.001
2017|texmf-dist|tex|latex/sansmath|sansmath.sty|0.001
2013|texmf-dist|fonts|tfm/public/cs|csbx7.tfm|0.001
2013|texmf-dist|tex|latex/mdwtools|syntax.sty|0.001
2017|texmf-dist|tex|latex/multirow|bigstrut.sty|0.001
2013|texmf-dist|fonts|vf/public/fourier|futri8t.vf|0.001
2012|texmf-dist|fonts|tfm/public/mathdesign/mdbch|md-chb8y.tfm|0.001
2013|texmf-dist|fonts|vf/bitstrea/charter|bchbi7t.vf|0.001
2011|texmf-dist|fonts|type1/public/pl|plr6.pfb|0.001
2015|texmf-dist|tex|latex/minitoc|xalx.mld|0.001
2012|texmf-dist|doc|latex/bardiag/figs|examp4.tex|0.001
2015|texmf-dist|tex|latex/cjhebrew|cjhebrew.sty|0.001
2014|texmf-dist|tex|latex/minitoc|welsh.mld|0.001
2013|texmf-dist|fonts|tfm/public/eulervm|zeurb5.tfm|0.001
2016|texmf-dist|fonts|vf/adobe/palatino|pplri9d.vf|0.001
2016|texmf-dist|tex|latex/circuitikz|pgfcirctripoles.sty|0.001
2016|texmf-dist|tex|latex/pgf/compatibility|pgflibraryplotmarks.sty|0.001
2015|texmf-dist|fonts|tfm/public/musixtex-fonts|musix11.tfm|0.001
2016|texmf-dist|tex|latex/cmap|t2a.cmap|0.001
2014|texmf-dist|tex|latex/xymtex/chemist|chemist.sty|0.001
2015|texmf-dist|fonts|tfm/public/mathdesign/mdput|md-utrma.tfm|0.001
2014|texmf-dist|fonts|vf/public/bera|fvmro8t.vf|0.001
2017|texmf-dist|tex|latex/listings|lstlang1.sty|0.001
2014|texmf-dist|tex|generic/pgf/frontendlayer/tikz/libraries|tikzlibraryfolding.code.tex|0.001
2016|texmf-dist|tex|latex/polski|omxplex.fd|0.001
2015|texmf-dist|tex|latex/courier-scaled|t1pcrs.fd|0.001
2010|texmf-dist|fonts|type1/public/bbold-type1|bbold10.pfb|0.001
2010|texmf-dist|fonts|tfm/public/lm|rm-lmss9.tfm|0.001
2015|texmf-dist|tex|luatex/luaotfload|luaotfload-database.lua|0.001
2012|texmf-dist|doc|latex/glossaries/samples|sampleacronyms.tex|0.001
2015|texmf-dist|doc|bibtex/ijqc|mybib.bib|0.001
2014|texmf-dist|fonts|tfm/public/newtx|ntxsy7.tfm|0.001
2011|texmf-dist|tex|latex/mathdesign/mdput|omlmdput.fd|0.001
2017|texmf-dist|fonts|tfm/public/mnsymbol|MnSymbolD-Bold6.tfm|0.001
2013|texmf-dist|doc|latex/guide-to-latex/exercises/chap2|exer2-2.tex|0.001
2014|texmf-dist|fonts|type1/public/cbfonts|grmn0900.pfb|0.001
2013|texmf-dist|fonts|tfm/public/fourier|fourier-ml.tfm|0.001
2017|texmf-dist|fonts|vf/adobe/courier|pcrr8t.vf|0.001
2015|texmf-dist|fonts|tfm/public/stix|stix-mathsfit-bold.tfm|0.001
